"location.venue_state","location.lng","location.lat","style_category","med_lat","med_lng","lat_dist","lng_dist"
"CA",-122.712,38.4417,"Blonde",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Blonde",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Blonde",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Blonde",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Blonde",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Blonde",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Blonde",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Blonde",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Blonde",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Blonde",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Blonde",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Blonde",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.223,37.8502,"IPA",37.9779,-122.415,0.127699999999997,-0.192000000000007
"CA",-123.016,38.8056,"IPA",37.9779,-122.415,-0.8277,0.600999999999999
"CA",-122.641,38.2503,"IPA",37.9779,-122.415,-0.272400000000005,0.225999999999999
"CA",-122.719,38.4359,"IPA",37.9779,-122.415,-0.457999999999998,0.303999999999988
"CA",-122.719,38.4359,"IPA",37.9779,-122.415,-0.457999999999998,0.303999999999988
"CA",-122.719,38.4359,"IPA",37.9779,-122.415,-0.457999999999998,0.303999999999988
"CA",-122.719,38.4359,"IPA",37.9779,-122.415,-0.457999999999998,0.303999999999988
"CA",-122.719,38.4359,"IPA",37.9779,-122.415,-0.457999999999998,0.303999999999988
"CA",-122.719,38.4359,"IPA",37.9779,-122.415,-0.457999999999998,0.303999999999988
"CA",-122.719,38.4359,"IPA",37.9779,-122.415,-0.457999999999998,0.303999999999988
"CA",-122.719,38.4359,"IPA",37.9779,-122.415,-0.457999999999998,0.303999999999988
"CA",-122.719,38.4359,"IPA",37.9779,-122.415,-0.457999999999998,0.303999999999988
"MI",-85.6242,44.7632,"IPA",42.7705,-84.20155,-1.9927,1.42265
"SC",-80.6699,32.4317,"IPA",32.99545,-80.19675,0.563749999999999,0.47314999999999
"NE",-96.1795,41.2327,"IPA",41.285,-96.0075,0.0522999999999954,0.172000000000011
"PA",-75.3257,40.1466,"IPA",40.2875,-75.9941,0.140900000000002,-0.668400000000005
"MD",-76.2885,39.4581,"IPA",39.2825,-76.8102,-0.175600000000003,-0.521699999999996
"MO",-90.3193,38.612,"IPA",38.8689,-94.18805,0.256899999999995,-3.86875000000001
"MO",-90.3193,38.612,"IPA",38.8689,-94.18805,0.256899999999995,-3.86875000000001
"MO",-90.3193,38.612,"IPA",38.8689,-94.18805,0.256899999999995,-3.86875000000001
"MO",-90.3193,38.612,"IPA",38.8689,-94.18805,0.256899999999995,-3.86875000000001
"OH",-81.7185,41.0584,"IPA",39.6268,-84.1733,-1.4316,-2.45479999999999
"IA",-93.7375,41.6546,"IPA",41.5784,-92.468,-0.0762,1.26950000000001
"IA",-94.3173,41.4931,"IPA",41.5784,-92.468,0.0853000000000037,1.84930000000001
"PA",-76.3584,40.0073,"IPA",40.2875,-75.9941,0.280200000000001,0.3643
"CO",-105.281,40.0175,"Other",39.74725,-105.027,-0.270249999999997,0.254000000000005
"CO",-105.281,40.0175,"Other",39.74725,-105.027,-0.270249999999997,0.254000000000005
"CO",-105.281,40.0175,"Other",39.74725,-105.027,-0.270249999999997,0.254000000000005
"CO",-105.281,40.0175,"Other",39.74725,-105.027,-0.270249999999997,0.254000000000005
"CA",-122.823,38.4011,"Other",37.9779,-122.415,-0.423200000000001,0.407999999999987
"NY",-73.9754,40.787,"Other",40.78515,-73.9843,-0.00184999999999746,-0.00889999999999702
"CA",-119.056,35.3706,"Other",37.9779,-122.415,2.6073,-3.35900000000001
"WI",-87.8822,43.0688,"Other",43.0746,-88.1102,0.00579999999999359,-0.228000000000009
"WI",-89.3502,43.1035,"Other",43.0746,-88.1102,-0.0289000000000001,1.23999999999999
"VT",-72.5751,44.2605,"Other",44.37925,-72.99335,0.118749999999999,-0.418249999999986
"NY",-77.3152,42.3382,"Other",40.78515,-73.9843,-1.55305,3.33090000000001
"PA",-75.1717,39.9455,"Belgian",40.2875,-75.9941,0.341999999999999,-0.822400000000002
"PA",-75.1666,39.9473,"Belgian",40.2875,-75.9941,0.340200000000003,-0.827500000000001
"CA",-118.363,34.091,"Belgian",37.9779,-122.415,3.8869,-4.05200000000001
"CA",-117.919,33.7989,"Belgian",37.9779,-122.415,4.17899999999999,-4.49600000000001
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"OR",-122.656,45.5166,"Sour",45.5166,-122.656,0,0
"MN",-93.2699,44.9703,"IPA",44.8819,-93.2094,-0.0884,0.0605000000000047
"HI",-157.82,21.2925,"IPA",21.09355,-157.1175,-0.19895,0.702499999999986
"CA",-122.42,37.8075,"Lager",37.9779,-122.415,0.170400000000001,0.00499999999999545
"NV",-115.118,36.0162,"Lager",36.054,-115.09,0.0378000000000043,0.0279999999999916
"NJ",-74.1569,40.7514,"Lager",40.398,-74.2344,-0.353399999999993,-0.0775000000000006
"NY",-72.1847,40.9637,"Lager",40.78515,-73.9843,-0.178550000000001,-1.79959999999998
"CA",-121.812,37.6989,"IPA",37.9779,-122.415,0.278999999999996,-0.603000000000009
"CA",-121.812,37.6989,"IPA",37.9779,-122.415,0.278999999999996,-0.603000000000009
"CA",-121.812,37.6989,"IPA",37.9779,-122.415,0.278999999999996,-0.603000000000009
"CA",-121.812,37.6989,"IPA",37.9779,-122.415,0.278999999999996,-0.603000000000009
"CA",-121.812,37.6989,"IPA",37.9779,-122.415,0.278999999999996,-0.603000000000009
"CA",-121.812,37.6989,"IPA",37.9779,-122.415,0.278999999999996,-0.603000000000009
"CA",-121.812,37.6989,"IPA",37.9779,-122.415,0.278999999999996,-0.603000000000009
"CA",-121.812,37.6989,"IPA",37.9779,-122.415,0.278999999999996,-0.603000000000009
"CA",-121.812,37.6989,"IPA",37.9779,-122.415,0.278999999999996,-0.603000000000009
"CA",-121.903,37.6897,"IPA",37.9779,-122.415,0.288199999999996,-0.512
"CA",-121.877,37.6581,"IPA",37.9779,-122.415,0.319800000000001,-0.538000000000011
"CA",-121.813,37.6985,"IPA",37.9779,-122.415,0.279399999999995,-0.602000000000004
"CA",-121.874,37.6645,"IPA",37.9779,-122.415,0.313400000000001,-0.541000000000011
"CA",-121.998,37.829,"IPA",37.9779,-122.415,0.148899999999998,-0.417000000000002
"SC",-78.939,33.6676,"Lager",32.99545,-80.19675,-0.672150000000002,-1.25775000000002
"CA",-121.815,39.7246,"Lager",37.9779,-122.415,-1.7467,-0.600000000000009
"NM",-108.002,36.8187,"Lager",36.8187,-108.002,0,0
"MN",-93.2803,44.926,"Lager",44.8819,-93.2094,-0.0441000000000003,0.0708999999999946
"CA",-117.73,34.0004,"Lager",37.9779,-122.415,3.9775,-4.685
"CA",-122.549,37.9053,"Pale",37.9779,-122.415,0.0726000000000013,0.134
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"WA",-122.337,47.6615,"Other",47.6083,-122.315,-0.0531999999999968,0.0220000000000056
"CA",-122.03,37.8668,"Other",37.9779,-122.415,0.1111,-0.385000000000005
"CA",-122.409,37.7756,"Other",37.9779,-122.415,0.202300000000001,-0.00600000000000023
"CA",-122.409,37.7756,"Other",37.9779,-122.415,0.202300000000001,-0.00600000000000023
"CA",-122.409,37.7756,"Other",37.9779,-122.415,0.202300000000001,-0.00600000000000023
"CA",-122.409,37.7756,"Other",37.9779,-122.415,0.202300000000001,-0.00600000000000023
"CA",-122.409,37.7756,"Other",37.9779,-122.415,0.202300000000001,-0.00600000000000023
"CA",-122.409,37.7756,"Other",37.9779,-122.415,0.202300000000001,-0.00600000000000023
"CA",-122.409,37.7756,"Other",37.9779,-122.415,0.202300000000001,-0.00600000000000023
"CA",-122.409,37.7756,"Other",37.9779,-122.415,0.202300000000001,-0.00600000000000023
"CA",-122.409,37.7756,"Other",37.9779,-122.415,0.202300000000001,-0.00600000000000023
"CA",-121.895,36.6002,"Pale",37.9779,-122.415,1.3777,-0.52000000000001
"CA",-121.89,37.6827,"Pale",37.9779,-122.415,0.295200000000001,-0.525000000000006
"CA",-122.252,37.7999,"Pale",37.9779,-122.415,0.177999999999997,-0.163000000000011
"CA",-119.942,38.956,"Pale",37.9779,-122.415,-0.978100000000005,-2.47300000000001
"CA",-122.391,37.7885,"Pale",37.9779,-122.415,0.189399999999999,-0.0240000000000009
"CA",-121.843,39.7293,"Pale",37.9779,-122.415,-1.7514,-0.572000000000003
"PA",-75.3877,39.9169,"IPA",40.2875,-75.9941,0.370600000000003,-0.606400000000008
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"CA",-122.713,38.44,"IPA",37.9779,-122.415,-0.4621,0.297999999999988
"PA",-75.3929,39.9287,"IPA",40.2875,-75.9941,0.358800000000002,-0.601200000000006
"WA",-122.17,47.4575,"IPA",47.6083,-122.315,0.150799999999997,-0.144999999999996
"CA",-122.517,37.9336,"Other",37.9779,-122.415,0.0442999999999998,0.10199999999999
"CA",-122.517,37.9336,"Other",37.9779,-122.415,0.0442999999999998,0.10199999999999
"CA",-122.517,37.9336,"Other",37.9779,-122.415,0.0442999999999998,0.10199999999999
"CA",-122.517,37.9336,"Other",37.9779,-122.415,0.0442999999999998,0.10199999999999
"CA",-122.538,38.0749,"Other",37.9779,-122.415,-0.0970000000000013,0.12299999999999
"GA",-84.07,34.3214,"Other",33.9931,-84.3196,-0.328299999999999,-0.249600000000001
"CA",-122.406,37.8072,"Other",37.9779,-122.415,0.170699999999997,-0.00900000000000034
"CA",-122.138,38.0177,"Other",37.9779,-122.415,-0.0397999999999996,-0.277000000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
"CA",-122.267,37.8128,"Lager",37.9779,-122.415,0.165099999999995,-0.14800000000001
